pred,label
0.2901287636674498,0
0.5652077183377104,0
0.006770208953507067,0
0.5397122134170543,0
0.003684237712225935,0
0.010809425305655582,0
0.012428597446246574,0
0.08513024943595048,0
0.7880492696635154,1
0.0007008889384024896,0
0.0018750539593682337,0
0.2129520073556231,0
0.04375715549069695,0
0.8470297091531731,1
0.0015682687067282344,0
0.0005600118223820465,0
0.010195914111628072,0
0.1546606764757307,0
0.019645785971127355,0
0.06723360694263396,0
0.7151622083768377,0
0.9049084518915461,1
0.00043688024928036697,0
0.11400069889534951,0
0.0006175955982063567,0
0.079330348394325,0
0.0007227447943883022,0
0.0018583359155472101,0
0.006470360583184363,0
0.0005024885846878296,0
0.9837076734267381,1
0.06278688694549851,0
0.002526738793577013,0
0.002620632164449953,0
0.0018388909349142182,0
0.19329753808621747,0
0.10726486755297429,0
0.8655743616957688,1
0.8349402877400394,0
0.3247602777636782,0
0.0009232324607522818,0
0.0007963388729799681,0
0.0008253625958814777,0
0.0027546975996515996,0
0.003248372783396238,0
0.014099437800960726,0
0.7097824656676601,1
0.023747701871357694,0
0.4233279538995404,1
0.0016434717803420322,0
0.8337329822900051,1
0.1608299575448905,0
0.0016730218232004718,0
0.0016080091347668967,0
0.0015489621463506097,0
0.10820342472584281,1
0.3422583777682496,1
0.7539645513551945,0
0.0033532869410053947,0
0.0013055963027117006,0
0.00259696432161146,0
0.01686255606202623,0
0.021400812762350195,0
0.5068437811448978,0
0.19318210842248645,0
0.0009512011343081545,0
0.44724141840263537,0
0.0008278697299765429,0
0.006003162247031674,0
0.0013922603644809914,0
0.002081261525014819,0
0.038287200626142,0
0.2464692025031014,0
0.7180360477905053,0
0.1675385012030284,0
0.0032248301860871085,0
0.48933422496441353,0
0.9943575800527995,1
0.935394736741686,0
0.21324318475419696,0
0.6386270338925799,0
0.004364829367461949,0
0.7377752219622081,1
0.0020898528150184227,0
0.011839328969559443,0
0.3604938342124681,0
0.0016072946095459148,0
0.0021627399911364736,0
0.8416413500308021,1
0.00040378406588320966,0
0.20217687510788493,0
0.43826851766151526,0
0.0030076270111289117,0
0.9383866197793671,1
0.003946497498850007,0
0.35453841624482185,0
0.0008661209617984462,0
0.0010878799501285842,0
0.0010140940851888422,0
0.21133224166776765,0
0.05858878397619252,0
0.9285682766514795,1
0.003099004706265232,0
0.0004533239080097738,0
0.12583330689184624,0
0.4372169059392218,0
0.9402014193678965,1
0.6531271125034384,0
0.024925991149572314,0
0.5410315031044355,1
0.7145171748833965,1
0.0033609210728186645,0
0.0035007947725864174,0
0.10101610597418656,0
0.0017233394874009355,0
0.16941047141642937,0
0.018169412746437026,0
0.001694617975218294,0
0.11883545356096509,0
0.001335778031311656,0
0.004901347157741174,0
0.0013084003839576338,0
0.3926318207039001,1
0.742788832161904,1
0.12600069783300344,0
0.0008276606159772254,0
0.0010335390495913963,0
0.004081647982463304,0
0.0021499090833904276,0
0.1524334782058469,0
0.321758323749658,0
0.006744464162230438,0
0.2317013280376053,0
0.008469515979753747,0
0.9850231735482305,1
0.0010047518361455015,0
0.017859482295806545,0
0.09117344322371593,0
0.0006241853458278107,0
0.000935793884648191,0
0.0033991286787364906,0
0.005970493461655228,0
0.6595493181175136,0
0.0011596409110163598,0
0.6308668127078344,1
0.08547022249266381,0
0.8552642229114585,0
0.8309951483685574,1
0.5441759930077122,0
0.002446579203590148,0
0.9744581452156277,1
0.031194697173666814,0
0.11674227707554115,0
0.09230148305585516,0
0.059056186518134546,0
0.01853130921293049,0
0.0024724199702915893,0
0.07966496627044485,0
0.0005343185780045391,0
0.0006064315977078006,0
0.29862169445421405,0
0.0007376630217538914,0
0.00518775708278509,0
0.9195305862072309,1
0.01489377281848589,0
0.0009018543060796547,0
0.8398300731850825,0
0.13038446746715587,0
0.30616576894295217,0
0.00041389470076867306,0
0.002233558583664697,0
0.0021605679636973974,0
0.5404641866554102,0
0.0019080932556836006,0
0.0006140444446888173,0
0.690545909118407,1
0.7933820088110384,0
0.00814341386375789,0
0.4187136072636799,0
0.1522491918999204,0
0.0012219522801252603,0
0.21006972794538092,0
0.0005502973143120351,0
0.041235186724355756,0
0.007085725291824936,0
0.18879389954088532,0
0.0005478748355548117,0
0.6473060532856,0
0.8020333426598272,0
0.0009601925372696044,0
0.0005298719891591132,0
0.034085197808895434,0
0.7924093850427436,1
0.05012261971413114,0
0.9883372051978131,1
0.13106214267832478,0
0.7884112102418375,0
0.3150808527211809,0
0.08224914607568445,0
0.040873676517447464,1
0.21432138431972145,0
0.6720030120300552,1
0.014697439877050461,0
0.030624895030206392,0
0.017324898100167255,0
0.6714209555460547,0
0.8984437750770704,0
0.005793067722748194,0
0.0014603472608515308,0
0.09460715641254361,0
0.0019980600257186133,0
0.8041325015928769,1
0.0010027039718458527,0
0.049996733081432265,0
0.0009845958100045825,0
0.0009003242932225173,0
0.000758640686885121,0
0.06258239097905806,0
0.10836943972210503,0
0.0011598872808362612,0
0.7150869860509197,1
0.0016248579153788397,0
0.9722051146944404,1
0.002510458302295547,0
0.01040778653839455,0
0.9068373966916917,0
0.9023439009382688,1
0.003701118094616067,0
0.004763948399511612,0
0.1731444456092775,0
0.6362819043338634,1
0.002022552255497501,0
0.0008053079366504283,0
0.0003403522836158114,0
0.9823312548153755,1
0.08933214963585981,0
0.8978223289615622,0
0.7827120615398347,0
0.003707840760073643,0
0.05743344577546644,0
0.9477537594741515,0
0.5042137797625446,1
0.8188516570123913,1
0.0013408370161758904,0
0.08601786654545189,0
0.5404351487987324,1
0.7845025385168294,0
0.2058148463106612,0
0.0006408266094694946,0
0.000894530097141786,0
0.002743292806493873,0
0.0006068764375303346,0
0.48265024576441706,1
0.0040271679779527786,0
0.2306985833146689,0
0.2535646310463914,0
0.3217807860124482,0
0.8632206962307084,1
0.0006739801580388134,0
0.000757791911207992,0
0.0006022683215617745,0
0.004118417541949025,0
0.5780017812432023,0
0.12029877265745097,0
0.00043794477513680853,0
0.009001694129785125,0
0.14872750787780514,0
0.19731017983274585,0
0.1936879142683893,1
0.028591803932494834,0
0.00152947433428513,0
0.0012478900222426194,0
0.8581786025008685,1
0.33650969346662035,1
0.4677861823745882,0
0.020484243386417328,0
0.0005606826409279013,0
0.29762902271641484,1
0.013817755699742487,0
0.0030926076307599888,0
0.13232277650166677,0
0.0014968457894987872,0
0.0010515471631422405,0
0.019432196422111442,0
0.0018189201730770225,0
0.0013792577776119799,0
0.0017607894216736973,0
0.05697206493883838,0
0.030207917790860715,0
0.0038619451799181887,0
0.9665756544745495,1
0.7586397416751121,0
0.0016778663543505381,0
0.09933967473854517,0
0.005957115895283768,0
0.015083037217281395,0
0.36766912783747996,0
0.0717688308933932,0
0.0018053394375615438,0
0.3420486271932642,1
0.6640283000768329,0
0.0003843414868376911,0
0.058594735036851524,0
0.0030926656015687753,0
0.0014529371725465095,0
0.0011081797828388195,0
0.4182412251758928,0
0.4521672980715863,0
0.0009318603827167436,0
0.0019576588865981128,0
0.16030710255774858,0
0.039639025824888804,0
0.03865295467837186,0
0.002097039162246167,0
0.006311358869857325,0
0.0008972557278116592,0
0.002186254756995898,0
0.5114057924135414,0
0.03084239315323945,0
0.0006607153115843069,0
0.05589623240790992,0
0.9781784804340463,1
0.0007600067828358781,0
0.014070114319287544,0
0.012563050265749496,0
0.0037250074177669346,0
0.8552000213968016,1
0.019188037621245584,0
0.0032720453660869705,0
0.479512956489073,1
0.9827654018158605,1
0.002140764432664046,0
0.09590138826405638,0
0.06745987753336673,0
0.0014332472543635674,0
0.5924302832822951,1
0.006004021923381925,0
0.0026852648209934886,0
0.5950275882005358,0
0.8774566252830618,0
0.32735587697033064,1
0.16718503426735193,1
0.0386889660978583,0
0.29441696843327647,0
0.0007201814119127065,0
0.0005408876229786006,0
0.7251249427734896,1
0.0011938096908037101,0
0.35249605149428986,0
0.1436581598428374,0
0.0006648495558918163,0
0.23958869953661194,0
0.02059781486718275,0
0.07073460266422237,0
0.000512819508418681,0
0.03828053633708954,0
0.024108813465701904,0
0.002818147903733985,0
0.4948332716439156,0
0.8019086669999169,1
0.30990087965161545,0
0.08962299813417754,0
0.0008912755153495279,0
0.20105752120809284,0
0.13591339180779957,0
0.7908056156916196,1
0.0012231450273651968,0
0.1186739025496827,0
0.002901704527761727,0
0.0004944195771121384,0
0.7873839035496573,0
0.47109635616014894,1
0.06639826867372808,0
0.3586277639099646,0
0.42054289827072167,0
0.6668164726799528,0
0.01019557280260626,0
0.07323023259588578,0
0.7683623061563163,0
0.0029415570569831283,0
0.8560342248420628,1
0.3172880664959706,0
0.0011380865759183787,0
0.7371885908527034,1
0.002762252020578215,0
0.0075933420966320005,0
0.8229321968747819,0
0.07136110014445397,0
0.016336331170161533,0
0.0009472703758862137,0
0.9933738215169563,1
0.22438997126127525,0
0.20980336882656084,1
0.007609718334359809,0
0.12111248861338922,0
0.4393714668814374,0
0.0006880350912700601,0
0.05740180173000683,0
0.002167771638630515,0
0.0005260769542973277,0
0.36708633532120966,0
0.12228230658843738,0
0.0006054181559831619,0
0.009945287671906571,0
0.04830564000249568,0
0.003162936661600992,0
0.0008177099729493746,0
0.0006560916283417552,0
0.00017203152014095129,0
0.1241947440390954,0
0.0007985100217715246,0
0.4894069393506527,0
0.5597457031814479,0
0.716283583728685,0
0.006207287285721263,0
0.042740490434674136,0
0.0006302453942639955,0
0.2523988776527997,0
0.0016440286372028472,0
0.8684772955447971,0
0.287329454781492,0
0.00038595646074265504,0
0.000664900602362264,0
0.28844867837721744,0
0.1806998877771324,0
0.0014321943437761713,0
0.00048139226421305777,0
0.265634793124505,0
0.6067091874805363,1
0.0014306867998635012,0
0.001963564056605136,0
0.02460055560050775,0
0.06935761842443192,0
0.7182737765214736,1
0.0018061308233608192,0
0.9425540207046588,1
0.0678671142974263,0
0.0032455864007742904,0
0.002321623350034882,0
0.07464860533449696,0
0.6142680902323315,0
0.000557700270688251,0
0.009573959824533237,0
0.0011302498381211207,0
0.0026508349575317175,0
0.21332862783853013,0
0.6178267238191173,0
0.004720853579163155,0
0.5274441317433343,1
0.08725680673102566,0
0.0021099437502842184,0
0.00040477130351612635,0
0.0008897176493523832,0
0.9723915455988141,0
0.0761087250185264,0
0.16476285899328064,0
0.017430868796904708,0
0.008004399230599464,0
0.0028687469950032765,0
0.8609629039270963,1
0.01821237190349066,0
0.006733358539876856,0
0.006461931523249748,0
0.10676164632075419,0
0.0010642532167940773,0
0.0029229259769935696,0
0.9782884019645337,0
0.06740431263753179,0
0.002544140146741747,0
0.07101473423709709,0
0.034553053420524414,0
0.04157291231348162,0
0.28587167679504105,0
0.001468871089703308,0
0.47457588602121636,0
0.0005587128377280008,0
0.27257892843120585,0
0.9495646868352907,0
0.05574767065393985,0
0.0011650505581550048,0
0.06762865874101816,0
0.08103606921114963,0
0.33895519846904154,0
0.357331607908342,1
0.0010129341861118348,0
0.2181990532750537,0
0.0012472541203600428,0
0.5861619921881964,0
0.17058975389960365,0
0.0015027354730308168,0
0.1872234091895039,1
0.7624495213054235,0
0.42062600927325106,0
0.9873612934707073,1
0.0016455986864737553,0
0.43422417552627324,0
0.13468747313403234,0
0.44252103387690644,1
0.22356648561003195,0
0.010128271844579921,0
0.3230441705743131,0
0.8448382753911764,1
0.5148638295305865,0
0.016126957798242324,0
0.6557111798043165,0
0.00047741961625069135,0
0.8628859323482388,0
0.001408898318866823,0
0.0047586574854674565,0
0.30952726379695944,0
0.0006313817145861629,0
0.8641263475544367,1
0.023634887461373877,0
0.011894557650981893,0
0.0010763584913455713,0
0.22406933270390703,0
0.9132345668798683,1
0.004841059285600117,0
0.7919164256283491,1
0.3938325240128155,0
0.27733171525551586,0
0.0034714769304824127,0
0.0017742838693751042,0
0.7329020781147548,1
0.007973121808370275,0
0.002604692218175335,0
0.0009205173895436217,0
0.0010939024386827135,0
0.5244418066567822,1
0.330772135079347,0
0.00047474817944837016,0
0.4441400785879512,0
0.10887502252737086,0
0.9914778243092065,1
0.0741851841973624,0
0.0014965190731380741,0
0.8901365999128614,1
0.38313522089212815,0
0.010601250483531442,0
0.0007370947694319168,0
0.00266628115600932,0
0.00041942411529747356,0
0.22406029531815436,0
0.8943240934277209,1
0.0008525411390122768,0
0.03908566524330706,0
0.005314531666230325,0
0.0007948328739431776,0
0.0066151601430445225,0
0.014966232250916945,0
0.0005068869457189518,0
0.9831358908729289,1
0.1698507368020389,1
0.9504143432143455,1
0.0008573167234089368,0
0.537899863026935,1
0.056404145154063966,0
0.3971167842993977,0
0.000459886812857363,0
0.02284962151148687,0
0.8283232204605757,1
0.9799034796940936,1
0.07508910026276656,0
0.01009885089545293,0
0.0018179084687270956,0
0.0007637461995756665,0
0.0012909531924503762,0
0.9059788611226213,0
0.020641008860236485,0
0.0008888247715886195,0
0.5809399105362953,1
0.884429790713591,1
0.006428873443085846,0
0.003901194088720505,0
0.6089290751145987,1
0.0022576990424848288,0
0.0008858122258550611,0
0.015731208951793505,0
0.759357357147213,0
0.5158372970407658,0
0.0017780671609296432,0
0.0010959737681979546,0
0.5376290632441698,0
0.7025105738406984,1
0.0011766542372596638,0
0.7024415052349055,0
0.001044074235435342,0
0.6132440437349798,1
0.39067430851801366,0
0.005096310408324762,0
0.00215135507425306,0
0.0006018170675099781,0
0.0017572672484804505,0
0.19863235209520477,0
0.20892088851910226,0
0.0005593010477451976,0
0.010512595111148397,0
0.00807507207291482,0
0.38253283527994575,0
0.23252966719349585,0
0.282627854742513,0
0.7603054661450521,1
0.00044721701288294463,0
0.002069863132958144,0
0.02039318016382652,0
0.025814087573289346,0
0.0029524751541794895,0
0.5289656842242935,0
0.2992735318380373,1
0.05374837453332586,0
0.0036963269698818586,0
0.0008564390968544408,0
0.0006990142015702062,0
0.703938074731614,1
0.07566948253402248,0
0.27622758159318916,0
0.05644852233268538,1
0.0012214161064309098,0
0.0021319244217213717,0
0.0009519564603947344,0
0.1578585126755815,0
0.026228721180505142,0
0.7233775653501618,1
0.20419390651675376,0
0.10587050583337598,0
0.01767679716970137,0
0.5562962629118907,0
0.40346411134103044,1
0.042368670453872805,0
0.819203620995681,1
0.0009453973058000766,0
0.9565626867891971,1
0.027166288710147393,0
0.6041708041491041,1
0.24412935420241152,0
0.8751547485937455,0
0.0034559094685096257,0
0.9880428319967284,1
0.0025249204844462257,0
0.2769799854962612,0
0.519775039002998,0
0.07522685746775364,0
0.1424085525810062,0
0.09293825235975227,0
0.8264781025238118,1
0.000614525400782296,0
0.013118114654653458,0
0.08286950436097693,0
0.000936724316298125,0
0.001185504977322519,0
0.8616812392232055,1
0.0031813025093990204,0
0.0012200746533464046,0
0.5062516674660861,0
0.0006936211286938232,0
0.002569838825814224,0
0.0013077037742190525,0
0.069763505156769,0
0.0009604051200801327,0
0.0010315538744313467,0
0.0016615399105204675,0
0.031973378020003315,0
0.01714370240682211,0
0.010169163091879044,0
0.0031770845375913796,0
0.004421644957563911,0
0.5822588093090248,0
0.6018410398516916,1
0.987704016997838,1
0.3410615991643996,0
0.29119887142837986,0
0.0013304592216209327,0
0.0007647177978373787,0
0.05193881276714603,0
0.057858460583297355,0
0.009807574674023595,0
0.006839239043239545,0
0.5231483388498844,0
0.9020594471707184,1
0.004127421129371662,0
0.021509349527692165,0
0.0012151921695401399,0
0.0014324498539356849,0
0.3741592273266233,0
0.015133028507427105,0
0.9293991994173687,1
0.6983385095203889,1
0.0018842128030615627,0
0.890568147506994,1
0.004614290367358232,0
0.09329069557365481,0
0.04646055390662756,0
0.18626146168061974,0
0.0015847169338211143,0
0.0007928183316810127,0
0.02089778970509826,0
0.25035781686209213,0
0.021197429729160878,0
0.0012736408593951908,0
0.003741468261041353,0
0.012609422378308692,0
0.9312091918326496,1
0.09796790099588401,0
0.002926125364456213,0
0.0017340498441844976,0
0.8034867071394587,1
0.15955549763269714,0
0.0006036533914412804,0
0.40239161338084806,0
0.4397332058350416,0
0.0004936594190342146,0
0.3649006923631435,0
0.0008260848759765939,0
0.8054018842200626,0
0.4877277184080117,1
0.027900316417159673,0
0.06157777092665967,0
0.0323918273403337,0
0.0005860295807249393,0
0.00727734943651744,0
0.0007322023991789247,0
0.4865026918971309,0
0.0927045877957872,0
0.007894905947045335,0
0.7353551320752602,1
0.03516615164296684,0
0.0010089876647859785,0
0.016886176751598807,0
0.599132973702642,0
0.5330495624670306,0
0.06813432949892137,0
0.0020180645184487856,0
0.8306066311584523,1
0.0005766725897453733,0
0.2755717989337099,0
0.014296913623000918,0
0.6772217959361639,1
0.7315841919262996,0
0.039065333504842065,0
0.1775078819740095,0
0.0009566769356062068,0
0.002049395118737191,0
0.19235089641018632,0
0.0030566523539821634,0
0.1493286219309965,0
0.3195269420791231,0
0.000770965928222578,0
0.0029041782104489247,0
0.5641547673713818,0
0.575344760188562,0
0.0006145097022174476,0
0.008505346254328076,0
0.0025011052630569144,0
0.713786430613576,0
0.8085934482301305,0
0.028092561023876046,0
0.13499065844824434,0
0.00041293999966910463,0
0.7767229183414892,1
0.9509289751930463,1
0.9118979240221766,1
0.07148636853084371,0
0.588395989521824,0
0.0008087475260318658,0
0.0057742118098674635,0
0.35613615171026913,0
0.0011212522257432885,0
0.03356317287480309,0
0.14544829383962085,0
0.0005520410435296722,0
0.016266837945484707,0
0.0007379718835301324,0
0.1375980650149565,0
0.0010422534037592053,0
0.5950699375886591,1
0.31595916307751243,0
0.9090313225271157,1
0.21268644537387527,0
0.0016230759855961308,0
0.0022905638482433543,0
0.575558302946294,0
0.1286586670954539,0
0.006516676266978853,0
0.0003639560303722918,0
0.0007684407368128384,0
0.937411867692949,0
0.8143423773058618,0
0.0011564323346740586,0
0.6046397404485889,1
0.5781731668289091,1
0.00877957196295847,0
0.0012693756464723259,0
0.23146894776269153,0
0.054807462036496224,0
0.985621536041,1
0.0073491760445318745,0
0.26263901913932575,0
0.025686957610755647,0
0.0016015995276358185,0
0.08361259970798465,1
0.056505685435395345,0
0.3306749710133095,0
0.009598871364784914,0
0.03715129338650238,0
0.4464339751295611,0
0.0010707890614832282,0
0.003076277050258416,0
0.002939675563672006,0
0.0006524804431070059,0
0.0024889436049259726,0
0.11218705917996649,1
0.001359914657539581,0
0.6925219269739956,0
0.9318208960096956,1
0.004150166883088207,0
0.0012654471878393737,0
0.001654552683498478,0
0.13412490708848784,0
0.09427628806817372,0
0.015084560433798038,0
0.019219148929268695,0
0.001113447624153028,0
0.9057660562273673,1
0.0005505425540761837,0
0.0023013868859656033,0
0.017322856061058586,0
0.2909308622077514,0
0.9131078756338088,1
0.0011936066209313396,0
0.0006352417263086435,0
0.0022145596991130037,0
0.0037444911780453514,0
0.9851545475848054,1
0.16329169248110098,0
0.9764306910952647,1
0.38106002185392684,0
0.6886706813665681,0
0.0058996665777594475,0
0.0016919548442846596,0
0.06499368853942349,0
0.0011952796040159083,0
0.009685184751346379,0
0.5709134666236402,1
0.005796351570884265,0
0.0007547814070841226,0
0.001204685008572967,0
0.0034396762482842677,0
0.9359808580069477,1
0.001498119217355675,0
0.434633740871299,1
0.000516773850517469,0
0.003426961017140771,0
0.8569674490053205,1
0.0009466207678089816,0
0.0005943856108795801,0
0.03072948967268057,0
0.6678209192783904,1
0.0003971510946710512,0
0.04418614045799593,0
0.008846343988013736,0
0.0007711897870125458,0
0.0004656122165063645,0
0.24106351811162297,0
0.0007398162222289042,0
0.0006669582112982424,0
0.02556376373893621,0
0.35691970823006186,0
0.1326529876098395,0
0.0132790240271337,0
0.08100888335492396,0
0.24177166017127596,0
0.3620192626761907,1
0.969344839510748,0
0.9151024376636814,0
0.8818320304281365,0
0.6714653142250356,1
0.05817497520863132,0
0.8928181411342199,1
0.40254874183520317,1
0.00301687921988507,0
0.001271111000091608,0
0.020503968648637808,0
0.6183947861005148,1
0.0015572503798397528,0
0.9329128152468743,1
0.5061896477968548,0
0.0042058598865136595,0
0.05633493291455115,0
0.01134184633782677,0
0.04688682123924772,0
0.010976275279105713,0
0.0006350847630949118,0
0.4528367934047177,1
0.06912301090581457,0
0.0012207503300914837,0
0.09831141777121688,0
0.0008837953897257211,0
0.2152201890330014,0
0.8213635489589014,1
0.11546617452366875,0
0.06936464832251904,0
0.0008097750241170975,0
0.0020195528824039164,0
0.8123851016727281,1
0.0014083084346876926,0
0.0012140257362951066,0
0.9284520864862196,0
0.5718648869578368,1
0.5316970758373688,0
0.0105396733839475,0
0.9245028976734178,1
0.28966399496692036,0
0.009430650067453306,0
0.6337182822852993,0
0.7201296112276844,0
0.001289438035771536,0
0.0017726123536292442,0
0.000814755409757831,0
0.1535337739293211,0
0.04157834024239898,0
0.0009866763593062312,0
0.8762692365542396,1
0.0017643824117123913,0
0.9341653647108031,0
0.0010850117819977336,0
0.8003906911904476,1
0.8821624365259914,1
0.9426836458831143,1
0.0006300443275032505,0
0.9231479010593401,0
0.0007390141129097228,0
0.22541935648432956,0
0.11025820629023804,0
0.2570108175078412,0
0.0015513315296525265,0
0.0011889273057024367,0
0.001808537882862369,0
0.05661961889344168,0
0.02485503897399192,0
0.09233817332989469,0
0.001611214847524779,0
0.6096540851101647,0
0.1118515629382905,0
0.8546655620018224,0
0.8240088454323066,1
0.018076229268012743,0
0.3247924777762563,1
0.0042584902252257245,0
0.8743387413894786,0
0.0015882170308172668,0
0.6908538132186132,1
0.0009362684570684383,0
0.13789974089871818,0
0.001800861477285747,0
0.0009712092631509762,0
0.07418722537632497,1
0.0003660107274860663,0
0.2664859888952629,0
0.008749754454001302,0
0.9522093061170136,1
0.006597160620627896,0
0.6048707551235204,0
0.0004476828926970915,0
0.0010057428208460953,0
0.8868276228430638,1
0.014650255351668346,0
0.04881215716705881,0
0.0011505336663843709,0
0.6536633921069267,1
0.4168748728598839,0
0.19681587445188026,0
0.6683777945157492,1
0.0015971612180918078,0
0.18512283516160571,0
0.0006753925024345824,0
0.9035355785255883,0
0.052870480846273965,0
0.4820045618506766,1
0.002620689576080688,0
0.0021118417982456737,0
0.26074358770379413,0
0.27615067975874225,0
0.7092711223631148,0
0.30313465063195166,1
0.0014676109197535056,0
0.0007793613046692407,0
0.8629853080505842,0
0.014292408257524692,0
0.13628720902525845,0
0.39208466406490056,0
0.8097515635485028,0
0.7104190755813529,0
0.02569388615264371,0
0.0031813904877978807,0
0.9737999957957487,1
0.7493943702566799,1
0.036647996998220335,0
0.004522593617962396,0
0.0007081195064530352,0
0.8652985325045122,1
0.013490887212038836,0
0.001881916435646364,0
0.0004497516267755209,0
0.9548795273688544,0
0.041411369618622844,0
0.002014711654632181,0
0.600862722087226,0
0.00044307603658764934,0
0.236873125638055,0
0.0007506527660371291,0
0.0030472067793222276,0
0.01767948923564132,0
0.9407513588373732,1
0.014347472613664522,0
0.9776042978824173,1
0.9594112293306617,0
0.09596146570747471,0
0.0009187122580683912,0
0.015510651635195173,0
0.12651701616686956,0
0.9217476302536882,1
0.08550220052761687,0
0.01162696441100318,0
0.0004337021753969168,0
0.27649431552183096,0
0.010340071633728468,0
0.0004221154342448605,0
0.00249888294065014,0
0.22364350947039086,0
0.3706840490085971,0
0.00044072156213423286,0
0.0015569231949952955,0
0.002691967563237178,0
0.05444587443094853,0
0.22271750250920147,1
0.8922796725245891,0
0.44362236917931935,1
0.18418124734436533,1
0.0219499062937054,0
0.0028175751473024833,0
0.5210159157614306,0
0.9897137869635105,1
0.06634415700743784,0
0.0013594605781710376,0
0.0010249282459760384,0
0.01772012459156124,0
0.058862104959881284,1
0.8240844998980033,1
0.004774940372363764,0
0.15379114043965747,0
0.0014085476512422054,0
0.7837596044906104,0
0.0008622466223625992,0
0.23357844504320877,1
0.02342974149657434,0
0.05793870692826309,0
0.002603688380040808,0
0.9487833470618904,0
0.2877008854664892,0
0.0011222689534579014,0
0.0005160369781258587,0
0.009893244985011262,0
0.0005421127144363264,0
0.0004406234548411586,0
0.9101754696474095,1
0.0009685548160077231,0
0.0011539817624211042,0
0.0018148174864856819,0
0.22531059431026892,0
0.0013245824050027665,0
0.26550792121769806,1
0.00325130465184066,0
0.821910217155909,0
0.08024340016745816,1
0.8214987244019398,0
0.7181105827905597,0
0.8299596849802903,1
0.002041468799057079,0
0.9028614497857804,1
0.023103320683351525,0
0.18609285355591587,0
0.0010731057662519922,0
0.5415688834659372,0
0.002868708123423926,0
0.7496444874869754,0
0.15953702959806768,0
0.0005821044938998028,0
