pred_logistic,label_logistic
0.3595919836940019,1
0.002709251996043327,0
0.0015640577820512655,0
0.0020408651332316746,0
0.002347131572689047,0
0.0028972776018347146,0
0.9785052103929187,1
0.0016566880968440722,0
0.0009720315861906607,0
0.20668181113220913,1
0.0012344443309071323,0
0.030529132842618916,0
0.0007794912602203115,0
0.0003898295099550002,0
0.5262136896299098,1
0.7375911577100727,1
0.2477314020526765,0
0.9245937430039969,0
0.18132503951017356,1
0.17184386379057429,0
0.44409408136033385,0
0.0047318518981810396,0
0.3856013790613712,0
0.0027648506900993662,0
0.006038414711064204,0
0.002747779996196759,0
0.0884905607897257,0
0.4340018483846689,1
0.0023203444342805965,0
0.003430389426685109,0
0.19502998622129383,0
0.026564026997368217,0
0.7585033454658279,1
0.003427701861139559,0
0.0013003754870919081,0
0.003272139611399782,0
0.05922352693179419,0
0.005138770572233182,0
0.053999331936619634,0
0.686102602450527,0
0.9462342259659697,1
0.0012147761048125333,0
0.1379753634772312,0
0.001470905867188713,0
0.06125839109304139,0
0.0029820256125073982,0
0.0013549603893241889,0
0.003218083629027549,0
0.0016108688773354045,0
0.9868675949054386,1
0.06598313931309158,0
0.0032945424874065393,0
0.015127649929034353,0
0.0006359878932396001,0
0.120821558358921,0
0.30774194913476194,0
0.9065555009462535,1
0.8357672443008237,0
0.4533156824128883,0
0.002664302405006688,0
0.001339424047758261,0
0.0009062600782620707,0
0.00629299744519767,0
0.0027009899018245686,0
0.013835676786445658,0
0.9269335006145539,1
0.12067497721117405,0
0.37782141103476935,1
0.0005900325681131303,0
0.9561506211919611,1
0.17163751990059187,0
0.0013090257040776318,0
0.0017218153765843761,0
0.0002121692105826573,0
0.18273539248086465,1
0.2670359321926041,1
0.7478077170130658,0
0.002375934171038562,0
0.002566392466045492,0
0.001726353723646405,0
0.021085808031147464,0
0.010109455909418913,0
0.5711588889456467,0
0.2150728453929946,0
0.0016278997169550556,0
0.26622217057220277,0
0.0009093577376756889,0
0.018614325420922305,0
0.003820772194835501,0
0.0012869809773775318,0
0.1039500606827315,0
0.1018186024324263,0
0.6336758161984877,0
0.14930279413282133,0
0.0018417837987359724,0
0.2225617439102473,0
0.9999998863542676,1
0.9468765869754955,0
0.23923509489951575,0
0.5524650397516614,0
0.0015349756340288778,0
0.48148632839254113,1
0.0014377318830368234,0
0.01692053354467663,0
0.20977720597382107,0
0.0014609887452829552,0
0.0004181848964228659,0
0.6107342567015179,1
0.001979049223201618,0
0.2759102541490227,0
0.19358774923098318,0
0.0026497119309310006,0
0.9820983006160147,1
0.00012074268166433163,0
0.23538155824716306,0
0.001485119101388146,0
0.0024669096240352737,0
0.0028736990927871083,0
0.13458231639920995,0
0.09156596799947614,0
0.9153893898202351,1
0.0026531707852532455,0
0.001066497592887779,0
0.07895246126593869,0
0.5567456140344091,0
0.9705998120156182,1
0.6524243382377143,0
0.03132700772328925,0
0.3935299983203682,1
0.46248730706038865,1
0.0006248526466786563,0
0.001904156561748393,0
0.13872337269616905,0
0.002262794377857922,0
0.14309155378527058,0
0.03275933895855908,0
0.0016609355047309986,0
0.10033891978988572,0
0.000854065360259919,0
0.034276023134444444,0
0.0001234207138844205,0
0.6349205145405787,1
0.9006491085911068,1
0.1481016712787211,0
0.0007483604174299537,0
0.0038205934229387003,0
0.01905879791890948,0
0.0010560093708683455,0
0.046927395605094784,0
0.22957325315637375,0
0.002202077878963062,0
0.13385286602302607,0
0.023761314407350274,0
0.9919146854820499,1
0.0011892492983430786,0
0.020959506497675858,0
0.09668655749329165,0
0.0008138653852030123,0
0.002058256205693092,0
0.013330644573960847,0
0.0376375693777657,0
0.6430593046002022,0
0.0006603432911914189,0
0.3768107214625707,1
0.13164805936357818,0
0.7825260438010795,0
0.5704089698079355,1
0.4162205847596334,0
0.002073906944709659,0
0.9930000223320299,1
0.10513959985310006,0
0.07326351553052345,0
0.1147623465754613,0
0.10792490704938922,0
0.016634646915869238,0
0.0014888797132487498,0
0.05900769002396463,0
0.001421678005972399,0
0.0012728364277120186,0
0.33791322912575006,0
0.0017781324094334353,0
0.003986302382201951,0
0.9315832333280281,1
0.029283314572272272,0
0.0011160033102311146,0
0.7018797243213317,0
0.14392976568699392,0
0.10538374821515425,0
0.001523884743524968,0
0.007691482182303907,0
0.0032460186346303307,0
0.7744115420255594,0
0.0024682605440796085,0
0.0007603692662939585,0
0.6254368970202591,1
0.6631738106404824,0
0.002356022685268401,0
0.37873239520567653,0
0.04220778435972115,0
0.0022888055266666305,0
0.17519133289971422,0
0.0008930897813265647,0
0.06755434178678052,0
0.02533925782052766,0
0.13017592957860896,0
0.00036980037245865196,0
0.6123201329868634,0
0.5389599328222077,0
0.0015992589048106378,0
0.0015527945487925608,0
0.11627976086289506,0
0.4487465482707099,1
0.13623055655245253,0
0.9999991594930225,1
0.11633339969463588,0
0.6405934147454864,0
0.08586228941888427,0
0.10438777423904726,0
0.03895180265759887,1
0.1341510330555512,0
0.5754548061074412,1
0.013628667873569629,0
0.01857575725157994,0
0.02178938677743398,0
0.2964845500481186,0
0.7781012920006769,0
0.0011099785944737883,0
0.0015369843753217309,0
0.2354575448795987,0
0.002547749831914942,0
0.6988253053728064,1
0.0004128501775241418,0
0.1137831846677543,0
0.003790210856719373,0
0.0016656718827923853,0
0.00151638474874028,0
0.023248153987752308,0
0.10705251206518294,0
0.001305216382680898,0
0.8804169528814494,1
0.00219299688662771,0
0.985901727964196,1
0.014323449848308157,0
0.0028974681627957975,0
0.8582826922830193,0
0.714489692585296,1
0.019475091155809646,0
0.004308846571450943,0
0.20442084911169317,0
0.6358813161674692,1
0.0014427208304242324,0
0.0005519576795605409,0
0.0015116290877695104,0
0.9981685634664187,1
0.1610554080218965,0
0.8028897606330697,0
0.7822302575405767,0
0.00400372539356961,0
0.18385311110218155,0
0.9128941515491855,0
0.250068489948215,1
0.7648792876509948,1
0.00024137153285856352,0
0.3478072326754847,0
0.45393655426616425,1
0.7829315222848047,0
0.13337608552399596,0
0.0015141461250449911,0
0.001910042966821944,0
0.0013653156115685707,0
0.0027009142512472444,0
0.30089410241235126,1
0.0030752211151927333,0
0.25294798909197186,0
0.2477844082658724,0
0.2591441300697986,0
0.6098979811363495,1
0.0015425711473725,0
0.0003304130694264394,0
0.0027941549240621763,0
0.004183084415980975,0
0.5380837699161891,0
0.32479690668967137,0
0.001315168929724137,0
0.005299901207424216,0
0.1890837315178446,0
0.11049530821112728,0
0.2554986935595261,1
0.06509654923216979,0
0.002318496447504629,0
0.0014930363755598893,0
0.765186289477822,1
0.22587851444970278,1
0.36706344287708154,0
0.0052355987858410365,0
0.0016300375199815441,0
0.28493883525219005,1
0.06464840280855212,0
0.0025637076829754884,0
0.08165808753004981,0
0.002119240888364411,0
0.0010422109403571966,0
0.053030973728775466,0
0.0023127905591519785,0
0.002119886375403697,0
0.001275316616681758,0
0.2176259494375283,0
0.09141759621352175,0
0.0038690478024290304,0
0.9901928459010652,1
0.5605561930377894,0
0.003233183934620628,0
0.12797149186439083,0
0.008182921604495741,0
0.0035121500708958893,0
0.23495902410435202,0
0.07123364498097824,0
0.0013979025557055646,0
0.22988237381979634,1
0.43163661648692747,0
0.0019164434354371114,0
0.2186569053455989,0
0.00206887585185376,0
0.000995346380639333,0
0.0017329492761262273,0
0.3113770887954553,0
0.5952423769423404,0
0.002621517122906884,0
0.0004408847103173029,0
0.10366535343753394,0
0.04574668035151616,0
0.08271486449266005,0
0.0036726058710920143,0
0.005063092606216365,0
0.002676512518650589,0
1.9724730053383726e-05,0
0.3092792389893484,0
0.06480462942160349,0
0.003722908702067674,0
0.008026108948055893,0
0.9978277378066651,1
0.0007248490640254587,0
0.01703326422955559,0
0.0037694491946626244,0
0.0002058180075844532,0
0.88949304480367,1
0.04100691423034387,0
0.004606406883217404,0
0.32150008095716176,1
0.9991079492163096,1
0.003011912970839755,0
0.23260033646045106,0
0.01503997954256071,0
0.0003358702055387944,0
0.5581848832364225,1
0.0027927948671441437,0
0.0029763053093541368,0
0.5845088985121044,0
0.44069490846183235,0
0.1965351748770169,1
0.33995368628894285,1
0.09654919067290438,0
0.14643889109609826,0
0.0037733159391664297,0
0.0010876988845250068,0
0.46739863189532893,1
0.002701766102507359,0
0.31668854570686394,0
0.034738485290857726,0
0.0016311580094384615,0
0.2801560378308968,0
0.014429598241161825,0
0.053412785569738774,0
0.0012289089606515602,0
0.03386260430227694,0
0.13151082112417023,0
0.002247587626789363,0
0.39124482252585074,0
0.8005933538852574,1
0.2705324608855636,0
0.02269900219250496,0
0.00031702624877157613,0
0.17762821523835418,0
0.13611997715035765,0
0.6103762223151614,1
0.0010212017509368487,0
0.2840338496483714,0
0.0011793059773625722,0
0.001013546299991978,0
0.7082326309817123,0
0.12269137785639102,1
0.30797677611002133,0
0.31744709942958593,0
0.4958720305938779,0
0.7012994293864546,0
0.020855264660341967,0
0.06375499992164059,0
0.6702689530498527,0
0.0024470698659769096,0
0.7330420744992378,1
0.43671041661326665,0
0.004069691234981651,0
0.5288814616942232,1
0.0006411047389584352,0
0.019378531891783998,0
0.6397615415532333,0
0.2046978277804439,0
0.05230318754732406,0
0.002690611628663835,0
0.9999998260546487,1
0.12470959513659764,0
0.3312562979622091,1
0.03966860071214204,0
0.1575392087086133,0
0.19584438764959108,0
0.0018227399754459953,0
0.11981704246099088,0
1.0919998600746302e-05,0
0.0014271497551303794,0
0.3471673172453317,0
0.15745514971122127,0
0.002636208438772108,0
0.0045636947909602835,0
0.036259234950733486,0
0.002395576936088153,0
0.002350820596329324,0
0.0016338092177499758,0
0.0010017505665093982,0
0.12515745611170156,0
0.0012128686684410024,0
0.2498022484258366,0
0.17635175401511172,0
0.8652593019854115,0
0.008048337629478762,0
0.10147187007415145,0
0.0013249367139351444,0
0.31414356639398217,0
4.295843188574752e-05,0
0.7350084991534631,0
0.23021209729057576,0
0.001193708427349654,0
0.0007873147504409166,0
0.2609005499001934,0
0.1973957229183954,0
0.0018713968666898512,0
0.0010396791535261232,0
0.12951012777990967,0
0.48722079707803545,1
0.0034389153336668427,0
0.0020820099516059036,0
0.01989629346264857,0
0.12607674588834272,0
0.5237528314805623,1
0.0033423643448877963,0
0.9801888987427145,1
0.04954227057671013,0
0.011907976813402762,0
0.0019508745974325529,0
0.3261495751272875,0
0.5159396740163721,0
0.002205412802522205,0
0.003939301240589231,0
0.0010636341790479823,0
0.012430038372979022,0
0.24603663359565778,0
0.6122200257283966,0
0.012352052603641948,0
0.16474527668644298,1
0.1330249868650443,0
0.00203502065218491,0
0.002316651121030954,0
0.0006296881008189165,0
0.9636042602132737,0
0.19617859859954206,0
0.18420092838655944,0
0.02422180848010619,0
0.005345958259122987,0
0.003502326177474727,0
0.8245836600903326,1
0.0684461049389079,0
0.010279489613481968,0
0.007591919898463554,0
0.13693009961370123,0
0.0017153580165072957,0
0.0019687684497715625,0
0.9885661999938199,0
0.20161267503802804,0
0.000967665955999773,0
0.24421459552912042,0
0.00515334199098345,0
0.12358234796980466,0
0.3029397067290886,0
0.000808029337732591,0
0.6416353424857536,0
0.003554686989044024,0
0.33529224774854344,0
0.9492173221311837,0
0.09057338945039413,0
0.0009114830791574559,0
0.08420032061357278,0
0.11278537892365637,0
0.29845220793986393,0
0.26374670428981273,1
0.002667262518684177,0
0.1927287097362997,0
0.0008063696684658257,0
0.6135679156512516,0
0.2240336589962204,0
0.0029428936682432193,0
0.31424782672099344,1
0.8899646627927131,0
0.442354793365569,0
0.9999983630574414,1
0.002224854526137184,0
0.39743681453418966,0
0.3432706286309528,0
0.4907357614502544,1
0.31494546876642204,0
0.0055663925329499835,0
0.13620868030366023,0
0.787764134728236,1
0.40989156942815297,0
0.03140060324061863,0
0.47063332001625185,0
0.000710293589035121,0
0.8149291728349906,0
0.002818669209346836,0
0.0006912361779030239,0
0.21876671280714374,0
0.0002577544309260492,0
0.6886584843857739,1
0.05054056014898705,0
0.02851767118110268,0
0.0022774760715576483,0
0.22246535675137086,0
0.930963678885314,1
0.010894502967425005,0
0.7041906172414518,1
0.3240181343047227,0
0.3745065823255895,0
0.017927434458453274,0
0.002417811891679498,0
0.5501420107728284,1
0.002871713723759003,0
0.003123067015022858,0
0.003394007128269462,0
0.001047514585997547,0
0.46822042278664966,1
0.31043361777302547,0
0.0013397754456976145,0
0.10924849855104178,0
0.12360460526926109,0
0.9999539357182418,1
0.09076408954681837,0
0.0008461071199341074,0
0.820404907774998,1
0.5313428901632603,0
0.009305586831409907,0
0.003841707893422224,0
0.0018311277948282708,0
0.0021388347550923173,0
0.1247846454931459,0
0.7857786357290913,1
0.003644684620019282,0
0.07680007024651152,0
0.021587181865675376,0
0.0028684920983349962,0
0.00042545666716118865,0
0.03710966774444601,0
0.0015476189360864995,0
0.9965797510639661,1
0.2095600547347299,1
0.9073436793271022,1
0.0012539336386620647,0
0.39561549118919687,1
0.07773208040503035,0
0.2950603034805216,0
0.0013801253781349772,0
0.05070958279523698,0
0.8094904615329352,1
0.9887882354684048,1
0.19542184195608397,0
0.04392284927125215,0
0.0022987085944508687,0
0.001438570485713753,0
0.0026425933863649573,0
0.9074880668686073,0
0.006773320300570832,0
0.0016525399257844226,0
0.4275551705511623,1
0.9202362542703922,1
0.03849358310564055,0
0.013671989099577788,0
0.3185352473711573,1
4.8188424495327615e-05,0
0.0009095981876415695,0
0.06077492896704356,0
0.7382810458203659,0
0.4631394477229448,0
0.0038039682795300758,0
0.0006815426826108698,0
0.31695310355977097,0
0.9360035878860945,1
0.00042741426393767183,0
0.46327434921807403,0
0.0021123302704277626,0
0.4454377251285682,1
0.37533723334203206,0
0.0058987059464958875,0
0.0023891081701519126,0
0.001694211162491396,0
0.002435961126342803,0
0.2457763588366073,0
0.2285046499661064,0
0.004255969100033545,0
0.012256995033648195,0
0.011119814517769722,0
0.07963345635652627,0
0.17550982917759053,0
0.2089332401884735,0
0.5627510791134073,1
0.0018145825214886965,0
0.0002523481603682779,0
0.05883823874898532,0
0.01625726935899892,0
0.0014809033160174008,0
0.25930786090034785,0
0.27766373365575525,1
0.07443823733303273,0
0.0020176124789638883,0
0.0018063379611971992,0
0.0021225117572402567,0
0.7716744573606305,1
0.07286198219232591,0
0.19092709730129412,0
0.12828305562760745,1
0.0019346351210642605,0
0.001186211074120576,0
0.0023808795518862197,0
0.10241030440204105,0
0.03600639230723983,0
0.7139372197799302,1
0.06325750889374739,0
0.08919481432462588,0
0.03302693557161244,0
0.2788229207350678,0
0.26946878308285843,1
0.0571786114167195,0
0.659922059125425,1
0.0016775592260831755,0
0.9802948606351273,1
0.007559283689184063,0
0.38429877889545766,1
0.2795432302417713,0
0.7166859864387701,0
0.001291311475453448,0
0.9815378298063254,1
0.00043034164820707557,0
0.15187989592332538,0
0.42305414799728946,0
0.06201818291113903,0
0.19834591012128522,0
0.03919108656737321,0
0.7543260129939046,1
2.896748391166206e-06,0
0.041711162239650476,0
0.09518173608240978,0
0.000549407447617045,0
0.002932235253265925,0
0.7989239878323301,1
0.003701157924607257,0
0.0015716125460329038,0
0.2397325088848967,0
0.0015006963950418496,0
0.004712639774625133,0
0.0014972215596498466,0
0.1475241471455298,0
0.001917992871652339,0
0.001518468424176399,0
0.002820403252628906,0
0.1219378172242046,0
0.0028715949816076987,0
0.014954826925045944,0
0.0025352200476019067,0
0.0031854778961757793,0
0.3823456222808305,0
0.5434399509295826,1
0.9999993249772463,1
0.2569868518212159,0
0.212730337059086,0
0.002524914491761656,0
0.0010138367665759754,0
0.06584619695890556,0
0.027703974825422063,0
0.03723255482356232,0
0.018538040424289134,0
0.4801659049686839,0
0.8237922005828703,1
1.2737429736945451e-06,0
0.019144501789750242,0
0.0005482415166468041,0
0.004286684817988389,0
0.3450904062372427,0
0.052266504271248564,0
0.8947898477269735,1
0.49587716153090705,1
0.007585851990917578,0
0.9320355308073051,1
0.0009287327815757846,0
0.24332238510565296,0
0.05582500326040646,0
0.2420742119266297,0
0.010020358889347766,0
0.0017102618170297308,0
0.015080163358683537,0
0.3614892784145587,0
0.01761677334785642,0
0.00018068501171551366,0
0.003936717340047003,0
0.02389189796630285,0
0.9554278696744538,1
0.2540065440498135,0
0.0010119985820921356,0
0.007943311527617018,0
0.803085605016191,1
0.15556186105402145,0
0.0003850756500307786,0
0.4960288892597596,0
0.12489214257195486,0
0.0030212651410542247,0
0.15856396900019218,0
0.0005271763203612207,0
0.8322216697135798,0
0.5975793322741831,1
0.01442819842663108,0
0.24249043790213423,0
0.005564318899928996,0
0.0015312592532465753,0
0.024282691684663512,0
0.0030794673231362415,0
0.7076839746933881,0
0.1754717211032448,0
0.0007261672707930693,0
0.6008415808004104,1
0.019507237513133265,0
0.0022312309084740255,0
0.021169763836107566,0
0.589549225508699,0
0.26145696394810225,0
0.10583997135208253,0
0.004271673690312698,0
0.8157455446771515,1
0.0016643342977272694,0
0.09106688660183679,0
0.006670079144646614,0
0.4500083087947824,1
0.8223036553091249,0
0.06367590936403823,0
0.40429587104239134,0
0.0015256569702191934,0
0.001766392932149586,0
0.2590309546990907,0
0.004201252959901852,0
0.11194027275602092,0
0.2861574390146487,0
0.0005707203333636596,0
0.001159301059549029,0
0.3979068868701428,0
0.44676425547476395,0
0.0014529189430408063,0
0.013622728360358686,0
0.0023817481339427297,0
0.6465746241834396,0
0.47280693391342477,0
0.06972557659896425,0
0.30034958727427,0
0.0015090820949473169,0
0.8113596924417755,1
0.6307769295769693,1
0.9392160774962015,1
0.13431218673688747,0
0.5787812499370419,0
0.001817376874129289,0
0.0024804429722106425,0
0.2644753643308024,0
0.002257100573709543,0
0.03349838825348206,0
0.17788181957229102,0
0.0015045933845983387,0
0.021616610212946946,0
0.00475858750538634,0
0.1957005418605312,0
0.0013770844092569684,0
0.29917425149635035,1
0.22363945646313355,0
0.8975491231345697,1
0.22828078383362774,0
0.0016060446264380517,0
0.012121027698910306,0
0.6387194778604479,0
0.6508834044692821,0
0.00031197562971585274,0
0.0008280355732350912,0
0.0010938622383575014,0
0.8892118133641796,0
0.7206561182153869,0
0.0019390444671109665,0
0.41527563360824576,1
0.3971871505184445,1
0.02790541904734192,0
0.0019492329586407934,0
0.3673222716609538,0
0.019923872462586468,0
0.9707012610164064,1
0.012557501930002312,0
0.17663321446572047,0
0.021497721583048975,0
0.0030822470024555893,0
0.22189313408203978,1
0.13484780827163373,0
0.38382375949419834,0
0.005843166049700951,0
0.07815311405836461,0
0.40893773734404354,0
0.0018725847768707345,0
0.0010341388180658813,0
0.003165004445680522,0
0.0019403516225001245,0
0.008817016335154585,0
0.27567808705134106,1
0.0022489287648597076,0
0.6511304618182144,0
0.6319498516053494,1
0.0024185713265675447,0
0.0011364818399233262,0
0.0027458139697486895,0
0.11004990514167896,0
0.044284959506996006,0
0.022861136633872473,0
0.07510856768591558,0
0.0024885668520378173,0
0.81998427471645,1
0.002729405621993989,0
0.0033932735331849155,0
0.008446621654553028,0
0.23460571834682997,0
0.568832073258915,1
0.0014651169180300435,0
0.0012632165904625675,0
0.0019803558726484588,0
0.003871066035250015,0
0.9959937987030959,1
0.25044948030730624,0
0.9495592647808193,1
0.5827054347008712,0
0.5212105962535621,0
0.013359151769121958,0
0.0017756476530611158,0
0.10936290187215644,0
0.002475011959843478,0
0.007410328925234393,0
0.4439618684476096,1
0.01478866625123267,0
0.0015699090023767288,0
0.0008917952619272674,0
0.002886433066946092,0
0.8312909087290445,1
0.0028245413764244913,0
0.378814165408095,1
0.0039924070172854455,0
0.0028026613771996666,0
0.8759999515797701,1
0.001165473149231031,0
0.0010652235931329168,0
0.01591340099267219,0
0.5929497203794523,1
0.0013001997595772266,0
0.05086458056169291,0
0.0028866876769582345,0
0.0026659043400535398,0
0.001662575929154053,0
0.16714793621122528,0
0.0003404942404064877,0
0.0009825440804799102,0
0.02223267833314674,0
0.1318643406839377,0
0.14758386537531648,0
0.00494267881337387,0
0.1432951835224269,0
0.23381038200145451,0
0.18956565566408104,1
0.9878260044308602,0
0.7551433744833256,0
0.7200636494375154,0
0.42284320500772044,1
0.007186075468656438,0
0.9360650857245459,1
0.24536157222411709,1
0.023233370621708185,0
0.0023572490349524104,0
0.016860005572493793,0
0.6460186706978944,1
0.003471221544809258,0
0.9073823572343919,1
0.3957394329122422,0
0.0020420590099296874,0
0.06599031132389507,0
0.022878165441259455,0
0.06703242120530727,0
0.00877131355776815,0
0.0016192975779470563,0
0.32411294400074186,1
0.0916265745711736,0
0.0011475318272812175,0
0.10195126979410998,0
0.001575137101105185,0
0.24662731164181137,0
0.7333959487282986,1
0.16800617373976287,0
0.06426488045060423,0
0.0020546600842729235,0
0.002774683638150391,0
0.6324581822863948,1
0.0015492883510789769,0
0.0026448765518735633,0
0.6976425886099611,0
0.33921923953676797,1
0.3371929815741867,0
0.021886142760157365,0
0.9120962447028929,1
0.18306639411862444,0
0.004737190146179535,0
0.2200984889201639,0
0.43711977022186616,0
0.002200389508384551,0
0.0012844784354414916,0
0.0028170345796426554,0
0.15825883069644675,0
0.05504870848516057,0
0.0012383467711739248,0
0.9147635620029457,1
0.0003769728998362808,0
0.8377094016753307,0
0.002850167112628693,0
0.4647886689816498,1
0.8554153589031214,1
0.9779997015825759,1
0.001335319815735935,0
0.9201675134749333,0
0.0032257996299067176,0
0.15186357325241767,0
0.31688945011705416,0
0.18061250554275313,0
0.0006784693533501812,0
0.002468012252368595,0
0.0029689686803570873,0
0.11674775602038454,0
0.03202737518047394,0
0.2086170060201112,0
0.0012027127297600465,0
0.4312700640046612,0
0.21216295053600032,0
0.7575262784618847,0
0.8079126703997614,1
0.06962561761995607,0
0.5673673733507502,1
0.002154738083922326,0
0.8069944154530995,0
0.004878836123923605,0
0.4527338732629889,1
0.00159860963118639,0
0.4187603098256001,0
0.0017634250987369744,0
0.0012852975970217867,0
0.13888320175476535,1
0.0017030937683637384,0
0.2424298380223524,0
0.017048151853939774,0
0.8404829911555235,1
0.025131936112605575,0
0.4313535386657143,0
0.0014263587078416006,0
0.0023249207347729923,0
0.8331671702655263,1
0.003136006561394217,0
0.09047295525597113,0
0.00216864229008467,0
0.5912288461832532,1
0.6159997126551828,0
0.2879084890142667,0
0.7650075713020136,1
0.0018079573361018092,0
0.04709285609421502,0
0.0022350258682855904,0
0.8096080608630214,0
0.05497841116125796,0
0.2966246966184194,1
0.0018914947211979235,0
0.0013314564582072234,0
0.39863542728711293,0
0.3635277886571131,0
0.5185211254874597,0
0.2434472819156028,1
0.0005063880116159855,0
0.0020335617149561426,0
0.83117769169542,0
0.028840949670619995,0
0.026402212429619508,0
0.3587991057651885,0
0.8603755706162629,0
0.8674074575418932,0
0.04079628923418428,0
0.004096576170941546,0
0.953882590278132,1
0.6232076815328103,1
0.10637374392859374,0
0.0033564639481017226,0
0.0031680548941258866,0
0.7752755171049904,1
0.0069393156033686985,0
0.001268781647237553,0
0.0027179449750602113,0
0.8821296592010911,0
0.08999304727359433,0
0.0017042821048218566,0
0.5983989590826393,0
0.0031466862301233875,0
0.2672050349486929,0
0.001036390542357616,0
0.0024442284378858345,0
0.03346890819851995,0
0.9334986767476539,1
0.010806170348038257,0
0.9939203675775398,1
0.9125525385386317,0
0.25989912021873773,0
0.0018853420081144329,0
0.02244007295353899,0
0.1496580341464025,0
0.7720510536282299,1
0.12622336323078834,0
0.015249552953681732,0
0.0027763508713852044,0
0.09211631086778087,0
0.005289153075557158,0
0.0017115247939343081,0
0.0018682299445562562,0
0.2632350803700667,0
0.5663607756184531,0
0.002680034408867794,0
0.001454879737837588,0
0.0026698820185817114,0
0.07453106468003579,0
0.20485352954761246,1
0.8578088234969151,0
0.21636541123294836,1
0.20404421753193505,1
0.08289265283439974,0
0.0020691008238636808,0
0.35079421213233425,0
0.9999941562404239,1
0.0889608277423516,0
0.0006772748370237924,0
0.003808951486852965,0
0.054159056178017397,0
0.09857461236088415,1
0.7587247348209941,1
0.0159234695474667,0
0.04298868053197932,0
0.00048506806797106493,0
0.7589288708839221,0
0.0009423880875436089,0
0.2615902367996069,1
0.05871687857404767,0
0.0776360727808889,0
0.003422575097598472,0
0.9168194904997927,0
0.19562437576819047,0
0.0013562025930728815,0
0.000881394729435129,0
0.0013887152653478453,0
0.0011287069919190507,0
0.0010161523736360724,0
0.7709560264462207,1
0.0017617910852744654,0
0.002363550680443072,0
0.0015379281788988324,0
0.1381894731197514,0
0.0009403320726353605,0
0.23980592337699866,1
0.0020765871292303855,0
0.5962385396854946,0
0.16274085048028333,1
0.7642566942277762,0
0.5770661184467891,0
0.8053044747827127,1
0.0013588066851446885,0
0.8359798861081964,1
0.028077665959667784,0
0.09892629960382346,0
0.002487794224588673,0
0.31285391300139964,0
0.0011858977552193762,0
0.7879257003375034,0
0.1589833541371246,0
0.0018917302180377806,0
0.015099197492056583,0
