pred_neural,label_neural
0.09271009,0
0.8723889,0
0.28893462,1
0.5047238,1
0.00029947268,0
0.09738355,0
0.473261,1
0.6744051,0
0.14932911,0
0.00017459193,0
0.00045602955,0
0.00046041055,0
0.00034289752,0
0.2850104,1
0.0049563088,0
0.24820553,0
0.16596667,0
0.19138071,0
0.580102,1
0.0006776907,0
0.0010465378,0
0.0002921751,0
0.0024693075,0
0.4139806,0
0.18789056,0
0.00021321398,0
0.0045563625,0
0.15397768,0
0.20415571,0
0.19784944,1
0.043305516,0
0.0014226569,0
0.0012206674,0
0.735319,1
0.3185165,1
0.3739043,0
0.010225079,0
8.0557074e-05,0
0.22106063,1
0.025888573,0
0.0025624817,0
0.06898759,0
0.0007623212,0
0.0011804034,0
0.032268304,0
0.0012557271,0
0.00058485306,0
0.0022259145,0
0.057446066,0
0.04129384,0
0.0013408426,0
0.99527454,1
0.55809313,0
0.0016765952,0
0.18744746,0
0.0063635465,0
0.0078076175,0
0.2869467,0
0.0508394,0
0.0024936919,0
0.2583485,1
0.5699806,0
0.00016255867,0
0.0709384,0
0.0023399787,0
0.0019283674,0
0.00040789245,0
0.3216467,0
0.2853169,0
0.0003186663,0
0.00039654248,0
0.083893195,0
0.053340066,0
0.038049366,0
0.0014007837,0
0.0030831278,0
0.00082652067,0
4.0492232e-05,0
0.35409632,0
0.024908014,0
0.0008486078,0
0.023143625,0
0.9581336,1
0.0010836069,0
0.029924687,0
0.018995965,0
0.00010931932,0
0.69067544,1
0.044057135,0
0.0021000588,0
0.37991416,1
0.9663745,1
0.0006000172,0
0.15154873,0
0.023974478,0
0.00028890488,0
0.40855753,1
0.004612645,0
0.001918558,0
0.3445129,0
0.7219717,0
0.272688,1
0.114144884,1
0.056407098,0
0.21873254,0
0.00039866168,0
0.00050434266,0
0.527338,1
0.0017106117,0
0.23060903,0
0.051184673,0
0.00058251154,0
0.22380242,0
0.017656237,0
0.055794317,0
0.00016899129,0
0.036870815,0
0.020913795,0
0.002982524,0
0.3753161,0
0.57316995,1
0.16866064,0
0.039942108,0
0.00016230281,0
0.14593005,0
0.06856439,0
0.55491066,1
0.000584465,0
0.11868922,0
0.0014935915,0
0.0005605734,0
0.67798114,0
0.20821923,1
0.05817538,0
0.22309954,0
0.36847615,0
0.597127,0
0.015175309,0
0.071450375,0
0.6922479,0
0.0036001343,0
0.6644014,1
0.32094213,0
0.00064812455,0
0.5344417,1
0.00022617543,0
0.0059748,0
0.5805171,0
0.11221094,0
0.023398753,0
0.00027369897,0
0.9993143,1
0.12868392,0
0.15118086,1
0.029208083,0
0.08091517,0
0.2955586,0
0.0009862859,0
0.06251804,0
4.5065695e-05,0
0.0003229626,0
0.22847117,0
0.17898998,0
0.00036540028,0
0.008684972,0
0.024203494,0
0.0036009587,0
0.00035074775,0
0.0004317387,0
0.00030003942,0
0.082125336,0
0.00040465777,0
0.21784595,0
0.31485513,0
0.5545431,0
0.004619503,0
0.04353075,0
0.0003844022,0
0.15958227,0
2.2502765e-05,0
0.7470552,0
0.14164414,0
0.00061817083,0
0.00055594393,0
0.14788127,0
0.2100855,0
0.0016414875,0
0.00070207,0
0.19943915,0
0.3968882,1
0.0014601668,0
0.0008655586,0
0.027279824,0
0.09085978,0
0.5366899,1
0.0029835054,0
0.9046862,1
0.026340919,0
0.0058650076,0
0.0017203807,0
0.05785645,0
0.45633534,0
0.0003138315,0
0.0090272045,0
0.0008829777,0
0.0032534532,0
0.12701413,0
0.3683043,0
0.015739297,0
0.24082093,1
0.06280429,0
0.0009073984,0
0.00011088533,0
0.0010970347,0
0.95195377,0
0.06148027,0
0.12642416,0
0.007671811,0
0.012310007,0
0.0009685987,0
0.6846404,1
0.03594991,0
0.005582969,0
0.0045043007,0
0.07064074,0
0.00017309083,0
0.0009847038,0
0.9973189,0
0.11239509,0
0.00082429324,0
0.028157596,0
0.010043514,0
0.03795139,0
0.30235583,0
0.00033830662,0
0.5762529,0
0.00057260063,0
0.31477293,0
0.8222296,0
0.048262324,0
0.00025575733,0
0.06234352,0
0.06463894,0
0.17476016,0
0.22428507,1
0.00030652672,0
0.15641002,0
0.0013207801,0
0.39023402,0
0.092827566,0
0.00042157067,0
0.112563014,1
0.6705445,0
0.39489272,0
0.9997303,1
0.0028529533,0
0.37308562,0
0.16626856,0
0.18699537,1
0.28368518,0
0.006088965,0
0.2478403,0
0.693648,1
0.40187073,0
0.014955337,0
0.6067633,0
3.126106e-05,0
0.58126295,0
0.0015519299,0
0.00076547754,0
0.18658738,0
0.0005210238,0
0.6156551,1
0.015600752,0
0.015068636,0
0.00057467225,0
0.16164479,0
0.7041185,1
0.0019504664,0
0.6179981,1
0.22935317,0
0.22752063,0
0.004013498,0
0.0014115141,0
0.5549916,1
0.0045548812,0
0.002399673,0
0.0012598225,0
0.00033995177,0
0.36383942,1
0.29661644,0
0.0004921617,0
0.13626598,0
0.085230805,0
0.9847926,1
0.05300818,0
0.002815961,0
0.6510102,1
0.2523122,0
0.0010698594,0
0.0002974657,0
0.0007984667,0
0.00046502397,0
0.15186803,0
0.88712645,1
0.0021006383,0
0.039227422,0
0.0025838162,0
0.00023734229,0
0.000414976,0
0.011818617,0
0.00033852085,0
0.95195377,1
0.14412425,1
0.7473825,1
0.0011051417,0
0.44308442,1
0.06423601,0
0.23361047,0
0.00024164439,0
0.023045711,0
0.66841173,1
0.870226,1
0.07130393,0
0.030749893,0
0.00074090937,0
0.00031583503,0
0.0017563273,0
0.7622605,0
0.016838646,0
0.0012020527,0
0.4815482,1
0.71980006,1
0.010247402,0
0.003488695,0
0.46478185,1
0.0008553674,0
0.0006129626,0
0.010746881,0
0.6799181,0
0.44927007,0
0.0014000542,0
0.0006705275,0
0.3921374,0
0.6483864,1
0.00029575572,0
0.50324625,0
0.0009705853,0
0.24983236,1
0.20420645,0
0.0011783886,0
0.0019010595,0
8.250763e-05,0
0.0014308337,0
0.18067928,0
0.17394748,0
0.0009278375,0
0.011883368,0
0.0045858836,0
0.15910514,0
0.16993129,0
0.1388821,0
0.6097211,1
0.00025719052,0
0.0018364561,0
0.0360306,0
0.010322472,0
0.001076991,0
0.28194422,0
0.28767675,1
0.019516155,0
0.0012007522,0
0.0005995313,0
0.00064646633,0
0.5836728,1
0.0526777,0
0.24205138,0
0.112265654,1
0.0009912612,0
0.00029550685,0
0.0012901771,0
0.1432825,0
0.02526925,0
0.60528123,1
0.084462695,0
0.051755752,0
0.021135066,0
0.23735623,0
0.308247,1
0.036478136,0
0.66892207,1
0.00059408625,0
0.83570945,1
0.017178964,0
0.44288912,1
0.34634677,0
0.5007642,0
0.002953805,0
0.97983974,1
0.00030121912,0
0.14674659,0
0.3783883,0
0.078384295,0
0.098217785,0
0.062469102,0
0.65622395,1
0.00015169042,0
0.036035627,0
0.046837624,0
0.00037556136,0
0.0011196818,0
0.5630855,1
0.0027229579,0
0.0010719738,0
0.3254825,0
0.00046082374,0
0.0005041792,0
0.0008910405,0
0.05125951,0
0.0018226053,0
0.002117863,0
0.0010325516,0
0.026485704,0
0.010029372,0
0.006032865,0
0.0019778428,0
0.005617242,0
0.42991126,0
0.4282614,1
0.99981993,1
0.12499949,0
0.12358404,0
0.0009784381,0
0.00080834393,0
0.035350777,0
0.025327902,0
0.024553442,0
0.0029851894,0
0.32739055,0
0.6742992,1
0.00022251732,0
0.015865928,0
0.0006986161,0
0.0011247033,0
0.18990976,0
0.034566227,0
0.7337883,1
0.53968316,1
0.001751717,0
0.72759986,1
0.00039233567,0
0.09510167,0
0.10189381,0
0.15559402,0
0.0003967743,0
0.0007276117,0
0.013440401,0
0.20609012,0
0.01735999,0
0.00013381001,0
0.0028703026,0
0.014420264,0
0.8740005,1
0.12678762,0
0.0010619082,0
0.0009423506,0
0.6177798,1
0.09576312,0
6.462837e-05,0
0.28196597,0
0.27365085,0
0.00048746317,0
0.238985,0
0.0007516694,0
0.7203148,0
0.35898367,1
0.019814214,0
0.028036114,0
0.009550897,0
0.00049230765,0
0.0071132067,0
0.00041491154,0
0.58629465,0
0.099119514,0
0.0052820807,0
0.45806408,1
0.03112629,0
0.0006854025,0
0.013203759,0
0.32419056,0
0.3671974,0
0.11694028,0
0.00061166636,0
0.7645311,1
9.6248325e-05,0
0.18462932,0
0.010401411,0
0.30571806,1
0.5242531,0
0.050618593,0
0.21194765,0
0.00082731096,0
0.0002329119,0
0.14176914,0
0.0029804234,0
0.14660597,0
0.24333647,0
0.0007495157,0
0.002111419,0
0.3901995,0
0.45283225,0
0.0002558871,0
0.005109243,0
0.0023993775,0
0.5356289,0
0.7505616,0
0.040465094,0
0.15715069,0
0.00018167307,0
0.76802605,1
0.71915084,1
0.8722198,1
0.090942964,0
0.37629032,0
0.000753788,0
0.004586828,0
0.21936828,0
0.0017075838,0
0.028661288,0
0.18398188,0
0.00028640043,0
0.012061175,0
0.0006801828,0
0.1621903,0
0.0004918871,0
0.33590153,1
0.0757494,0
0.68160796,1
0.08827461,0
0.00065716397,0
0.00045120632,0
0.38160762,0
0.08566766,0
0.00035649093,0
0.0006329969,0
0.0008923511,0
0.7911571,0
0.64892024,0
0.00050137856,0
0.34552616,1
0.5269205,1
0.035355564,0
0.00042249498,0
0.22403075,0
0.023062686,0
0.8655852,1
0.0067898803,0
0.15225753,0
0.019582592,0
0.0019540286,0
0.12882456,1
0.08901725,0
0.37476903,0
0.009828539,0
0.039577387,0
0.33785602,0
0.0002339495,0
0.0013728366,0
0.00047157495,0
0.00022401659,0
0.0011643814,0
0.1756033,1
0.0015649579,0
0.5382385,0
0.644066,1
0.0031219772,0
0.0005508376,0
0.0035866485,0
0.113806166,0
0.06818938,0
0.011988737,0
0.032916166,0
0.0007396128,0
0.90314,1
0.00032416623,0
0.0023910906,0
0.00845875,0
0.16232437,0
0.6089945,1
0.0019003936,0
0.0014655021,0
0.0002025647,0
0.001079541,0
0.911005,1
0.17688526,0
0.91003937,1
0.3272263,0
0.53264153,0
0.004457277,0
0.0019888047,0
0.073812485,0
0.0013913334,0
0.018040825,0
0.3614898,1
0.0020006963,0
0.0005261249,0
0.0007031356,0
0.0058013825,0
0.69232535,1
0.0034406486,0
0.30658454,1
0.00096209155,0
0.0015538085,0
0.5222317,1
0.0003463462,0
0.00034805582,0
0.02116111,0
0.52121395,1
0.000545884,0
0.026788978,0
0.0058261296,0
0.0007817203,0
0.0003006009,0
0.23975576,0
0.0003175975,0
0.0007389744,0
0.009347334,0
0.17447716,0
0.12878892,0
0.0069051655,0
0.07137208,0
0.16958317,0
0.16303769,1
0.76168907,0
0.8068373,0
0.59994465,0
0.57597077,1
0.007806757,0
0.7377701,1
0.3173062,1
0.008957863,0
0.0012833604,0
0.014623708,0
0.35637373,1
0.0009722461,0
0.9176368,1
0.4145627,0
0.002334586,0
0.05212084,0
0.013072249,0
0.041609176,0
0.0040989364,0
0.00039693946,0
0.24578567,1
0.054365132,0
0.0008224996,0
0.06601224,0
0.0003256295,0
0.20132016,0
0.7497105,1
0.0944311,0
0.048292734,0
0.0019966292,0
0.0006141423,0
0.5506884,1
0.0010475332,0
0.001013081,0
0.7220128,0
0.39683193,1
0.28237203,0
0.006161708,0
0.7557588,1
0.0920533,0
0.0030457508,0
0.37352005,0
0.39060223,0
0.0017250181,0
0.00035431996,0
0.00038387065,0
0.18949978,0
0.022431457,0
0.00066252565,0
0.7650581,1
0.00028314086,0
0.77125293,0
0.0011461152,0
0.4874049,1
0.75010884,1
0.82087976,1
0.00032445783,0
0.785586,0
0.00084240304,0
0.191046,0
0.14277686,0
0.13955787,0
0.0012063035,0
0.0009452992,0
0.0013396096,0
0.053955007,0
0.017847776,0
0.05068869,0
0.00030339858,0
0.31893733,0
0.1225615,0
0.64579505,0
0.630141,1
0.059682067,0
0.441075,1
0.0015833533,0
0.5816723,0
0.0019667775,0
0.5092757,1
0.0012559263,0
0.24780363,0
0.0008065466,0
0.0008815931,0
0.1588852,1
0.00069010793,0
0.18242604,0
0.0075636776,0
0.851108,1
0.0030453294,0
0.32558888,0
0.00043664913,0
0.001147613,0
0.699049,1
0.011749339,0
0.06456617,0
0.0010865254,0
0.512482,1
0.5441834,0
0.21689387,0
0.50782454,1
0.0013665629,0
0.111415185,0
0.0005638771,0
0.5086425,0
0.06448755,0
0.2977713,1
0.0019753247,0
0.00029600874,0
0.24212359,0
0.21314654,0
0.49716634,0
0.30847993,1
0.00027680057,0
0.0005776299,0
0.7653059,0
0.014748618,0
0.070879936,0
0.24778274,0
0.57106537,0
0.55070007,0
0.015775586,0
0.0020658604,0
0.8710541,1
0.5020564,1
0.044861857,0
0.0017207174,0
0.00048228947,0
0.7595984,1
0.0030798116,0
0.0010728203,0
0.00013213506,0
0.82545507,0
0.03450232,0
0.0012812921,0
0.32816586,0
0.0005482681,0
0.32413852,0
0.0015313013,0
0.0018572756,0
0.026968943,0
0.85899866,1
0.0070178206,0
0.9137369,1
0.8847163,0
0.076621756,0
0.00023222582,0
0.005003908,0
0.10823428,0
0.57350934,1
0.06887651,0
0.015028583,0
0.0008478444,0
0.15761784,0
0.03197165,0
0.0001295426,0
0.0014979065,0
0.0889949,0
0.34491587,0
0.0011410215,0
0.0010162174,0
0.002108034,0
0.0558624,0
0.30675438,1
0.7279585,0
0.2677857,1
0.19697557,1
0.028072812,0
0.0017370301,0
0.3677388,0
0.9981536,1
0.041422296,0
0.00019944539,0
0.0024930409,0
0.027978797,0
0.059053916,1
0.595087,1
0.0044543874,0
0.044783626,0
0.00025542983,0
0.6969861,0
0.00080974086,0
0.2026462,1
0.039809044,0
0.063867874,0
0.0012693941,0
0.8815319,0
0.16296408,0
0.00052503106,0
0.00010241883,0
0.0024165947,0
0.00048217914,0
0.0001805561,0
0.8370696,1
0.0009498558,0
0.0012233398,0
0.00087684894,0
0.09841928,0
0.00024721024,0
0.18071479,1
0.0019841942,0
0.5770711,0
0.07127486,1
0.66622823,0
0.53894645,0
0.6229911,1
0.0003103509,0
0.6823784,1
0.014661465,0
0.09050251,0
0.00126222,0
0.36828718,0
0.0016770692,0
0.755543,0
0.16931644,0
0.00076897413,0
0.011780429,0
0.25510725,1
0.5469768,1
0.33457267,0
0.27827048,0
0.00048399068,0
0.0006910023,0
0.012411891,0
0.12418853,1
0.22031663,0
0.0003603007,0
0.00030448902,0
0.027384635,0
0.00021094883,0
0.24270822,0
0.053983398,0
0.5294911,1
0.0003426217,0
0.082379326,0
0.5640432,1
0.00058218045,0
0.0009525774,0
0.36945415,0
0.0004907367,0
0.0076114144,0
0.006106588,0
0.6720744,0
0.0077453423,0
0.020084802,0
0.00212276,0
0.0039891205,0
0.063923635,0
0.9612885,1
0.94976205,1
0.0005822096,0
0.07922563,0
0.092096634,0
0.00088244275,0
0.018313814,0
0.54853666,0
0.00026006787,0
0.0072645247,0
0.04468247,0
0.6699634,0
0.35864133,0
0.8515661,1
0.0010752088,0
0.3401725,0
0.000278666,0
0.010106183,0
5.4364536e-05,0
0.17899667,0
0.3363797,0
0.072869696,0
0.00027031082,0
0.7315614,0
0.0010760064,0
0.20430242,0
0.3619651,0
0.94996405,0
0.11472947,0
0.0007458427,0
0.08760812,0
0.00061082083,0
0.16631179,0
0.3989855,1
0.06597192,0
0.004813182,0
0.35231298,0
0.03323993,0
0.89434767,1
0.00033295644,0
0.8347403,1
0.0009604768,0
0.010994594,0
0.0031248636,0
0.008366133,0
0.0017095633,0
6.0459162e-05,0
0.17950973,0
0.0022140278,0
0.00071041536,0
0.24945118,1
0.006418313,0
0.16351825,0
0.0012889801,0
0.0009084958,0
0.2225137,0
0.44096938,0
0.007567551,0
0.06403529,0
0.5313935,0
0.2815814,0
0.824688,1
0.012373938,0
0.040735193,0
0.9998379,1
0.82781875,1
0.46537223,1
0.003037067,0
0.07739232,0
0.27534604,0
0.008363032,0
0.0005469465,0
0.19949108,0
0.5659491,1
0.00059920165,0
0.11066771,0
0.6316802,0
0.004006147,0
0.00067301636,0
0.0049872105,0
0.9668611,1
0.0025759598,0
0.00048363215,0
0.31967822,0
0.4447486,0
0.0064510116,0
0.71005416,1
0.0035714014,0
0.0707111,0
0.15450807,0
0.0031729166,0
0.017781565,0
0.6019396,0
0.042174708,0
0.009879604,0
0.34924182,0
0.0003302862,0
0.3954221,0
0.00015293989,0
0.53871965,1
0.0017737908,0
0.0005955217,0
0.83502007,1
0.0014112055,0
0.00023301096,0
0.064171344,0
0.25729796,0
0.0005634965,0
0.00023825622,0
0.13509244,1
0.0052645667,0
0.002599533,0
0.000826323,0
0.0017395605,0
0.8875283,1
0.13380864,0
0.039863013,0
0.014011404,0
0.22483534,0
0.000851016,0
0.0026655595,0
0.0011984651,0
0.7179919,1
0.102913424,0
0.0031585929,0
0.044526633,0
0.016359407,0
0.074921414,0
0.022104125,0
0.008728036,0
0.0018873797,0
0.0003900586,0
0.00052983715,0
0.0026833708,0
0.4281879,0
0.0050220317,0
0.00022888172,0
0.6774808,1
0.00071076147,0
0.22645931,1
0.044925373,0
0.00020225822,0
0.00014831698,0
0.8511677,1
0.035041817,0
0.001516805,0
0.0006499639,0
0.007989922,0
0.0006467372,0
0.17477621,1
0.00080848834,0
0.76966876,1
0.028667517,0
0.14564034,0
0.065945715,0
0.001732063,0
0.2969948,0
0.038729496,0
0.00063140166,0
0.753498,1
0.4409614,0
0.04848839,1
0.45199043,0
0.45575944,1
0.00014813748,0
0.120469205,0
6.2367755e-05,0
0.0019442998,0
0.87457967,1
0.00021235194,0
0.0008194424,0
0.041211605,0
0.026698703,0
0.009737198,0
0.004531819,0
0.0015536523,0
0.027584253,0
0.2244385,0
0.16342461,0
0.0011431032,0
0.0026006163,0
0.059592824,0
0.0015116186,0
0.00061874377,0
0.63317454,1
0.22272067,0
0.0037960315,0
0.030726666,0
0.42975202,0
0.5738663,0
0.0002278642,0
0.0010109773,0
0.7013684,0
0.69265926,1
0.17940436,0
0.08457137,1
0.0016966325,0
0.49930146,0
0.0013103592,0
0.016054558,0
0.0035671701,0
0.04040775,0
0.0015655519,0
0.06960884,0
0.20380062,0
0.0010456583,0
0.17866997,0
0.5571485,1
0.009352452,0
0.0018213175,0
0.00039145563,0
0.00036205328,0
0.00019005327,0
0.5269263,1
0.052257687,0
0.009805668,0
0.0017292695,0
0.59949577,0
0.050459117,0
0.42562762,0
0.6432194,1
0.8920003,1
0.85678196,1
0.9682695,1
0.0051030396,0
0.009970152,0
0.00012018358,0
0.024067007,0
0.6581708,1
0.0011092061,0
0.8259691,1
0.0027672483,0
0.008683116,0
0.40420878,1
0.0014149998,0
0.00034555516,0
0.07305501,1
0.9517219,1
0.00953275,0
0.00031199146,0
0.0008540351,0
0.00049508386,0
0.68879336,0
0.6039834,0
0.001439435,0
0.00062398723,0
0.0002679867,0
0.0002767797,0
0.34559205,0
0.00054066617,0
0.013526141,0
0.64388543,1
0.001887891,0
0.0018965446,0
0.8707281,1
0.120258205,0
0.60369056,0
0.8567646,1
0.0077550155,0
0.5362782,1
0.0099429935,0
0.0020177527,0
0.32379517,1
0.014794913,0
0.6308298,0
0.012446213,0
0.5634723,1
0.803859,1
0.0020856825,0
0.0015482097,0
0.0007136851,0
0.00035166097,0
0.0040223445,0
0.08660485,0
0.021266347,0
0.39047024,0
0.00030304765,0
0.38813162,0
0.6372188,0
0.022875246,0
0.00081285526,0
0.53508425,1
0.0006831172,0
0.10561368,0
0.43235087,0
0.32458678,1
0.32095408,0
0.81061834,0
0.6105374,0
0.00097141374,0
0.10858297,0
0.3485303,0
0.010389991,0
0.7574073,0
0.021927387,0
0.07198639,0
0.0009487917,0
0.0085890945,0
7.287685e-05,0
0.21422195,0
0.4020725,0
0.94711,1
0.7132075,1
0.015981775,0
0.00027339437,0
0.005601233,0
0.08657021,0
0.00068659044,0
0.0015274166,0
0.012266555,0
0.15189674,0
0.00018168105,0
0.0018778758,0
0.02019546,0
0.1648472,1
0.033395104,0
0.44613743,1
0.92372805,0
0.0016262401,0
0.11635603,0
0.0004283701,0
0.015448125,0
0.0045381775,0
0.01544717,0
0.00075456384,0
0.109779656,1
0.00064326334,0
0.18687075,1
0.00019370644,0
0.33552757,0
0.54605514,1
0.14895377,0
0.07157185,0
0.6175082,0
0.029036498,0
0.00043407112,0
0.0003301093,0
0.81686157,1
0.39030918,0
0.0020526533,0
0.00020533026,0
0.00095758314,0
0.002353944,0
0.032581273,0
0.0042582205,0
0.0021623746,0
0.70981324,1
0.08381321,0
0.39523438,0
0.11375619,0
0.77773595,0
0.24604687,0
0.0007245729,0
0.0007607616,0
0.00085949944,0
0.37212667,0
0.63981515,1
7.822732e-05,0
0.04295758,0
0.2824812,0
0.0007038839,0
0.0011529592,0
0.0014400348,0
4.7148464e-05,0
0.0018094858,0
0.000847634,0
0.0014472337,0
0.00031717477,0
0.10556855,0
0.17919059,0
0.0020435047,0
0.53778183,0
0.9911986,1
0.00028999962,0
0.0020145704,0
0.2590788,0
0.00026215607,0
0.001317599,0
0.00274694,0
0.14955011,0
0.46342245,1
0.0003582192,0
0.09494989,0
0.4704378,0
0.04981014,0
0.0069334623,0
0.049475297,0
0.074532606,0
0.0006151022,0
0.63160473,1
0.92850685,1
0.04745241,0
0.016916174,0
0.51778555,1
0.57613677,1
0.0005295872,0
0.39727607,0
